trip_id,payment_type,amount,tip
34876,Wallet,89.64,0.0
34877,UPI,365.04,40.62
34878,Card,263.76,11.35
34879,Card,228.6,0.0
34880,UPI,63.12,0.0
34881,UPI,343.8,0.0
34882,UPI,287.28,26.81
34883,Card,92.64,0.0
34884,UPI,493.56,27.92
34885,Card,258.0,17.93
34886,Wallet,181.8,0.0
34887,UPI,372.24,0.0
34888,Wallet,236.88,28.29
34889,UPI,212.69,18.56
34890,UPI,81.6,0.0
34891,Wallet,519.66,35.12
34892,UPI,380.4,6.1
34893,Wallet,90.9,0.0
34894,UPI,102.24,36.43
34895,Wallet,297.65,30.52
34896,Wallet,185.76,31.95
34897,Card,336.12,16.21
34898,UPI,578.88,14.91
34899,UPI,71.76,49.72
34900,Wallet,456.12,41.9
34901,Wallet,199.2,0.0
34902,Wallet,127.68,41.83
34903,Card,372.24,38.72
34904,Card,222.12,0.0
34905,Wallet,615.6,39.56
34906,Card,399.74,0.0
34907,UPI,133.2,0.0
34908,UPI,111.24,13.63
34909,Card,45.79,43.49
34910,Wallet,113.76,1.36
34911,Wallet,81.6,40.94
34912,Wallet,406.44,44.52
34913,Card,406.56,8.32
34914,Wallet,37.26,0.0
34915,Card,151.34,7.89
34916,Card,46.8,10.74
34917,Card,348.0,0.0
34918,Card,690.72,46.17
34919,UPI,222.34,17.21
34920,UPI,317.64,17.09
34921,Card,106.85,34.37
34922,Wallet,84.82,16.87
34923,Card,98.64,0.0
34924,UPI,78.19,24.27
34925,Card,431.28,0.0
34926,Wallet,268.56,25.39
34927,UPI,265.68,6.18
34928,UPI,333.9,29.51
34929,Card,274.03,20.01
34930,Card,188.4,44.22
34931,Wallet,298.8,6.78
34932,Card,167.64,0.0
34933,UPI,342.14,0.0
34934,Wallet,257.62,0.0
34935,Card,424.66,5.76
34936,Card,463.5,23.8
34937,Card,372.0,16.67
34938,UPI,62.16,0.0
34939,UPI,125.76,0.0
34940,Card,341.71,13.72
34941,Card,370.22,39.59
34942,Wallet,97.49,15.93
34943,Wallet,198.14,0.0
34944,UPI,686.16,7.29
34945,Card,167.04,32.46
34946,UPI,43.56,13.23
34947,Card,240.34,7.76
34948,Wallet,32.4,40.94
34949,Card,14.04,30.2
34950,UPI,23.58,32.58
34951,Card,308.76,15.35
34952,Wallet,407.66,13.4
34953,UPI,175.25,34.68
34954,Wallet,71.04,46.01
34955,Wallet,241.44,0.0
34956,Card,232.92,25.08
34957,Wallet,31.97,24.28
34958,Wallet,343.87,22.05
34959,Card,623.04,0.0
34960,Card,593.04,2.89
34961,Card,242.93,20.47
34962,UPI,449.04,15.3
34963,Card,127.56,18.39
34964,Card,81.36,28.16
34965,UPI,73.15,31.53
34966,Card,359.57,0.0
34967,Card,336.96,44.7
34968,Card,131.04,4.65
34969,Wallet,219.12,5.49
34970,Wallet,169.2,0.0
34971,UPI,184.08,0.0
34972,Wallet,57.48,36.42
34973,UPI,84.6,43.15
34974,Card,226.8,13.3
34975,Wallet,129.0,46.51
34976,UPI,84.48,10.04
34977,UPI,232.92,34.27
34978,Card,36.18,18.59
34979,Card,258.24,11.72
34980,Card,552.0,11.43
34981,Card,123.84,32.34
34982,Card,633.84,36.61
34983,Wallet,354.24,11.09
34984,Card,148.56,36.78
34985,Wallet,426.0,12.2
34986,Wallet,294.91,0.0
34987,Card,383.9,21.93
34988,UPI,330.12,6.98
34989,Wallet,216.84,13.17
34990,UPI,550.56,49.08
34991,UPI,301.32,12.86
34992,Wallet,248.98,0.0
34993,Wallet,504.36,48.26
34994,UPI,70.92,44.6
34995,Card,475.38,42.01
34996,Card,209.76,44.21
34997,Wallet,374.94,33.3
34998,UPI,482.4,23.14
34999,Card,79.2,18.93
35000,UPI,341.52,42.65
35001,UPI,519.12,9.86
35002,Wallet,505.98,13.98
35003,Card,26.28,12.3
35004,Card,102.48,27.04
35005,UPI,335.88,34.01
35006,Card,137.95,9.1
35007,Wallet,150.48,13.22
35008,Card,332.82,17.92
35009,UPI,333.84,40.05
35010,Wallet,156.1,33.67
35011,Wallet,31.54,23.04
35012,Card,144.29,25.17
35013,UPI,86.4,4.29
35014,Card,522.72,24.45
35015,Wallet,391.2,31.55
35016,Card,268.38,8.32
35017,Wallet,212.83,48.83
35018,UPI,218.45,1.52
35019,UPI,115.92,49.27
35020,UPI,87.12,26.99
35021,Card,133.08,11.17
35022,Wallet,293.18,0.0
35023,Card,267.6,8.37
35024,UPI,371.66,2.23
35025,Card,388.44,16.08
35026,UPI,397.68,8.81
35027,Wallet,169.08,10.01
35028,Wallet,128.88,14.74
35029,UPI,298.8,5.95
35030,Wallet,160.92,3.97
35031,Wallet,136.08,22.21
35032,Wallet,149.76,32.03
35033,Card,210.53,41.67
35034,Card,204.0,46.59
35035,Card,585.6,0.0
35036,UPI,167.76,0.0
35037,Wallet,144.54,0.0
35038,UPI,135.07,44.94
35039,UPI,70.92,0.0
35040,Card,115.2,2.73
35041,Card,191.52,5.18
35042,Card,282.78,2.47
35043,UPI,377.04,19.9
35044,Card,86.4,15.2
35045,Wallet,165.6,44.91
35046,UPI,297.94,26.06
35047,UPI,157.82,0.0
35048,UPI,110.16,12.79
35049,Card,235.98,43.79
35050,Card,162.72,0.2
35051,Card,323.04,0.0
35052,UPI,97.44,23.97
35053,Wallet,118.8,19.69
35054,UPI,334.68,3.24
35055,Card,616.8,41.75
35056,Wallet,153.79,8.35
35057,Card,531.0,18.24
35058,Card,163.3,7.3
35059,Card,201.31,40.11
35060,Wallet,184.68,0.0
35061,UPI,714.48,33.1
35062,UPI,213.3,6.44
35063,Wallet,362.64,21.43
35064,Wallet,303.84,6.35
35065,Wallet,165.46,0.0
35066,UPI,101.34,0.0
35067,UPI,641.28,0.0
35068,UPI,74.52,34.68
35069,Wallet,271.3,27.15
35070,UPI,53.1,30.16
35071,Card,349.02,43.91
35072,UPI,281.04,49.78
35073,UPI,73.2,13.95
35074,Wallet,310.68,33.46
35075,Wallet,136.32,19.84
35076,Wallet,102.38,29.92
35077,Wallet,459.9,36.87
35078,Wallet,340.8,1.58
35079,UPI,505.62,0.0
35080,Wallet,620.4,45.78
35081,UPI,464.4,22.64
35082,UPI,223.92,13.3
35083,Wallet,358.56,27.17
35084,Wallet,142.7,26.95
35085,Card,413.28,12.74
35086,Wallet,64.8,0.0
35087,UPI,85.1,32.09
35088,Wallet,259.02,44.76
35089,Wallet,345.42,2.22
35090,Wallet,317.7,0.0
35091,Wallet,80.52,0.0
35092,UPI,44.4,2.53
35093,UPI,362.59,0.0
35094,UPI,188.93,21.68
35095,Wallet,657.84,0.0
35096,UPI,312.62,4.58
35097,UPI,88.92,12.12
35098,Card,410.04,42.72
35099,UPI,155.52,43.53
35100,Card,200.16,0.0
35101,Card,295.68,11.2
35102,Card,246.0,11.19
35103,UPI,337.97,0.0
35104,Card,240.96,46.24
35105,Wallet,93.96,0.0
35106,UPI,296.04,0.0
35107,UPI,107.4,41.46
35108,Wallet,188.21,27.19
35109,UPI,29.88,35.56
35110,UPI,262.8,0.0
35111,UPI,462.42,0.0
35112,UPI,283.08,31.43
35113,UPI,58.46,15.5
35114,UPI,416.4,45.68
35115,Card,250.2,42.2
35116,Card,689.52,0.0
35117,Card,446.16,12.62
35118,UPI,348.62,31.3
35119,UPI,320.26,26.47
35120,Wallet,171.54,0.0
35121,Wallet,454.14,13.34
35122,UPI,317.4,20.92
35123,Wallet,22.68,34.28
35124,Wallet,99.5,0.0
35125,UPI,190.37,0.0
35126,UPI,71.28,0.0
35127,UPI,708.48,44.26
35128,Wallet,575.28,0.84
35129,Wallet,217.2,38.99
35130,Card,109.44,0.0
35131,Wallet,331.06,21.99
35132,Wallet,296.64,44.94
35133,Card,157.44,25.04
35134,UPI,330.19,37.06
35135,Wallet,638.16,3.48
35136,Card,318.72,31.68
35137,UPI,315.18,44.35
35138,Card,294.19,35.69
35139,UPI,577.2,0.0
35140,Wallet,48.1,16.61
35141,UPI,196.42,40.08
35142,Card,131.47,37.05
35143,Wallet,256.46,29.35
35144,UPI,469.2,0.0
35145,Card,106.27,0.0
35146,UPI,402.66,26.72
35147,Card,274.08,1.22
35148,Wallet,272.02,22.04
35149,Card,406.08,2.29
35150,Card,187.34,0.0
35151,UPI,460.8,31.9
35152,Wallet,339.3,25.19
35153,Wallet,75.36,12.58
35154,Card,70.27,30.13
35155,UPI,226.08,0.0
35156,Card,327.36,0.0
35157,UPI,29.7,3.69
35158,Wallet,271.58,46.98
35159,Wallet,244.51,19.67
35160,Card,473.28,45.85
35161,UPI,682.56,0.0
35162,UPI,203.47,21.88
35163,UPI,38.16,26.52
35164,UPI,81.36,29.24
35165,Wallet,272.64,0.0
35166,Card,257.94,0.0
35167,Card,83.76,19.49
35168,Wallet,194.88,0.0
35169,UPI,72.24,27.16
35170,Card,228.12,26.38
35171,Wallet,338.4,31.01
35172,Card,494.46,0.0
35173,Wallet,524.7,7.07
35174,Wallet,277.78,2.57
35175,Card,314.64,1.54
35176,Wallet,279.72,36.01
35177,Wallet,258.96,7.41
35178,UPI,41.76,0.0
35179,Card,361.44,0.0
35180,Wallet,104.88,0.0
35181,Wallet,21.6,44.59
35182,Card,359.86,13.8
35183,UPI,459.0,23.07
35184,UPI,287.04,47.56
35185,Card,374.22,31.56
35186,Card,153.36,41.23
35187,Wallet,204.12,2.45
35188,Card,37.44,19.31
35189,UPI,346.32,43.8
35190,UPI,193.14,21.31
35191,Card,349.63,0.0
35192,Card,194.76,0.0
35193,UPI,40.14,0.0
35194,Wallet,23.94,21.07
35195,UPI,145.56,22.95
35196,Wallet,491.94,2.16
35197,Card,347.52,0.0
35198,UPI,182.45,9.67
35199,UPI,106.08,0.0
35200,UPI,226.08,0.0
35201,UPI,181.15,10.34
35202,Card,353.52,22.44
35203,UPI,609.12,36.72
35204,Wallet,93.31,48.67
35205,Card,520.08,39.27
35206,Wallet,179.04,45.6
35207,Wallet,319.39,23.52
35208,UPI,13.92,11.63
35209,Card,582.0,5.01
35210,Wallet,92.52,32.6
35211,UPI,423.6,43.58
35212,Card,292.56,3.44
35213,UPI,122.26,17.83
35214,Card,206.78,0.0
35215,Card,132.84,42.8
35216,UPI,75.46,34.8
35217,Card,217.08,3.76
35218,UPI,220.56,6.36
35219,Wallet,86.26,8.41
35220,Card,297.36,10.28
35221,Wallet,78.72,19.46
35222,Wallet,171.18,40.35
35223,Card,432.9,8.16
35224,UPI,413.42,35.23
35225,Card,379.01,15.27
35226,UPI,460.08,0.0
35227,Card,670.56,49.31
35228,UPI,702.72,18.27
35229,UPI,266.11,10.37
35230,Wallet,171.0,38.35
35231,Wallet,372.24,10.27
35232,Card,312.34,31.64
35233,UPI,306.43,3.94
35234,Wallet,491.4,1.85
35235,Wallet,467.46,38.75
35236,UPI,43.74,6.39
35237,UPI,181.32,31.94
35238,UPI,157.39,0.0
35239,Card,297.9,0.0
35240,Card,168.3,0.0
35241,Wallet,242.88,23.75
35242,Wallet,138.96,46.13
35243,Wallet,482.16,0.0
35244,Wallet,424.32,5.2
35245,Wallet,685.44,0.0
35246,UPI,130.86,45.02
35247,Wallet,88.99,41.51
35248,Card,368.64,39.11
35249,UPI,106.56,36.88
35250,Wallet,133.44,22.5
35251,Wallet,248.22,12.29
35252,UPI,164.7,12.49
35253,Card,102.96,0.0
35254,Card,249.12,4.21
35255,UPI,414.96,27.54
35256,Card,40.46,9.28
35257,Card,262.37,0.0
35258,Card,57.6,49.41
35259,Wallet,515.88,0.0
35260,Wallet,433.08,46.4
35261,Wallet,51.0,8.17
35262,UPI,447.84,23.05
35263,UPI,254.76,32.23
35264,UPI,340.2,0.0
35265,Wallet,523.44,10.59
35266,Wallet,245.38,42.26
35267,Wallet,287.76,22.65
35268,Card,134.64,35.89
35269,Card,176.54,0.0
35270,Wallet,33.84,0.0
35271,Card,644.88,17.89
35272,Card,126.24,39.57
35273,Wallet,307.92,0.0
35274,Wallet,401.28,3.63
35275,UPI,314.16,32.34
35276,Card,258.96,46.31
35277,Wallet,217.8,49.92
35278,UPI,34.92,47.45
35279,Wallet,293.76,4.19
35280,Wallet,27.36,0.0
35281,Wallet,276.77,26.0
35282,UPI,168.0,2.3
35283,Wallet,323.28,29.81
35284,UPI,322.02,46.69
35285,UPI,270.72,0.0
35286,UPI,357.7,40.26
35287,UPI,272.04,47.42
35288,Card,376.8,48.59
35289,UPI,48.06,12.87
35290,UPI,262.44,23.04
35291,Card,195.66,4.92
35292,UPI,278.35,41.83
35293,Wallet,542.64,0.0
35294,Card,335.66,0.0
35295,UPI,322.7,0.0
35296,Wallet,430.32,0.92
35297,Card,408.6,7.45
35298,Wallet,39.24,46.43
35299,Wallet,262.32,40.97
35300,Card,202.86,7.23
35301,Wallet,376.32,43.98
35302,UPI,102.96,10.95
35303,Card,337.25,31.07
35304,Card,49.68,49.95
35305,Wallet,199.08,0.0
35306,UPI,603.6,28.02
35307,Card,503.64,0.0
35308,Card,304.32,45.54
35309,UPI,246.48,25.3
35310,Wallet,133.34,0.0
35311,Card,106.08,0.0
35312,UPI,159.84,47.68
35313,Wallet,532.98,2.05
35314,UPI,375.12,0.0
35315,UPI,403.2,16.38
35316,Card,539.28,33.68
35317,Wallet,140.76,40.56
35318,Card,371.38,44.91
35319,Card,17.14,31.83
35320,Wallet,324.72,45.93
35321,Card,669.6,0.0
35322,UPI,163.01,44.78
35323,UPI,22.18,26.28
35324,Wallet,153.24,46.36
35325,Card,340.32,48.38
35326,UPI,239.76,40.65
35327,UPI,126.36,42.46
35328,UPI,299.52,44.36
35329,Wallet,191.66,3.0
35330,Wallet,361.01,16.97
35331,Wallet,175.82,42.75
35332,Wallet,687.84,22.48
35333,UPI,121.25,20.03
35334,Wallet,507.36,3.58
35335,UPI,531.36,7.51
35336,UPI,68.4,33.98
35337,UPI,261.9,4.13
35338,UPI,257.9,42.12
35339,Card,142.32,32.0
35340,Wallet,87.3,36.16
35341,Card,36.54,44.73
35342,Wallet,20.16,3.82
35343,Wallet,344.64,0.0
35344,UPI,289.32,0.0
35345,Wallet,321.36,27.26
35346,Card,154.44,38.18
35347,Wallet,153.36,23.1
35348,Card,184.5,0.0
35349,UPI,285.36,0.0
35350,UPI,396.0,0.0
35351,Wallet,289.8,13.98
35352,Card,494.16,33.28
35353,UPI,34.85,40.89
35354,UPI,61.92,0.0
35355,Wallet,28.66,0.0
35356,Card,357.98,30.47
35357,Wallet,184.5,35.63
35358,Card,36.86,2.29
35359,UPI,207.36,17.46
35360,Card,657.84,3.28
35361,Card,315.84,15.18
35362,Wallet,445.92,26.27
35363,Wallet,230.83,42.8
35364,Wallet,338.98,30.69
35365,Card,295.02,28.77
35366,Wallet,263.16,0.0
35367,Card,188.4,0.0
35368,Wallet,114.34,20.42
35369,UPI,85.97,4.37
35370,UPI,106.08,4.42
35371,Card,484.38,28.65
35372,Wallet,245.38,0.0
35373,Wallet,75.24,6.89
35374,UPI,596.88,40.54
35375,Wallet,291.46,20.02
35376,UPI,112.44,12.53
35377,UPI,210.38,28.92
35378,Wallet,475.38,21.7
35379,Wallet,276.05,11.27
35380,UPI,275.62,16.22
35381,Wallet,332.28,8.56
35382,Wallet,416.88,0.0
35383,Wallet,356.54,25.57
35384,Wallet,346.32,10.46
35385,UPI,270.36,16.21
35386,Wallet,150.12,1.16
35387,Wallet,217.73,0.0
35388,Card,499.68,15.95
35389,Card,146.4,0.0
35390,Wallet,248.4,20.63
35391,UPI,18.6,44.84
35392,UPI,59.18,24.99
35393,Card,181.98,0.0
35394,Card,90.48,9.06
35395,Card,163.56,22.38
35396,Wallet,169.92,11.63
35397,UPI,112.2,41.52
35398,UPI,259.2,41.81
35399,Wallet,520.08,18.51
35400,UPI,162.12,44.42
35401,UPI,111.78,43.58
35402,Card,312.24,2.39
35403,UPI,511.56,9.0
35404,Wallet,326.88,37.28
35405,Card,440.16,33.3
35406,UPI,391.2,3.38
35407,Card,180.84,1.91
35408,UPI,351.65,0.0
35409,Card,645.6,0.0
35410,Card,278.82,29.76
35411,UPI,253.8,32.88
35412,Wallet,330.84,26.95
35413,Wallet,378.72,14.04
35414,Card,365.28,6.42
35415,Card,448.08,0.0
35416,Card,355.68,0.0
35417,Wallet,159.84,3.62
35418,Card,288.29,3.45
35419,Wallet,320.64,0.0
35420,UPI,79.56,13.35
35421,Wallet,467.64,20.65
35422,UPI,667.92,34.13
35423,Wallet,167.52,6.08
35424,Wallet,122.83,36.86
35425,Card,323.88,32.83
35426,Wallet,326.7,19.41
35427,Card,347.04,2.59
35428,Card,215.28,31.54
35429,Wallet,377.71,37.96
35430,UPI,200.3,0.0
35431,Wallet,221.4,9.63
35432,Card,684.96,38.45
35433,UPI,423.6,2.44
35434,Wallet,538.02,33.03
35435,UPI,167.58,5.31
35436,Card,178.32,47.5
35437,Card,73.58,7.25
35438,Wallet,203.58,0.0
35439,Card,93.6,18.05
35440,Wallet,190.26,0.0
35441,Wallet,261.0,0.0
35442,Wallet,79.44,0.0
35443,Wallet,281.7,49.67
35444,UPI,299.95,0.0
35445,Card,684.48,7.64
35446,Card,258.12,19.08
35447,UPI,663.84,0.0
35448,Card,281.76,0.0
35449,UPI,428.11,46.65
35450,UPI,48.96,7.53
35451,UPI,41.4,48.41
35452,UPI,412.99,31.33
35453,Wallet,270.0,2.38
35454,Wallet,362.88,15.34
35455,UPI,350.88,0.0
35456,Card,637.2,5.42
35457,UPI,360.58,38.78
35458,Wallet,236.16,15.6
35459,Wallet,534.42,15.11
35460,UPI,247.32,13.94
35461,UPI,34.68,0.0
35462,Card,538.32,47.77
35463,Card,548.64,37.85
35464,UPI,320.83,13.52
35465,UPI,122.52,43.72
35466,Card,97.92,0.0
35467,Card,507.6,16.15
35468,Card,403.06,6.34
35469,Card,245.09,37.21
35470,UPI,512.16,2.87
35471,Wallet,306.12,31.09
35472,UPI,393.41,9.08
35473,UPI,156.82,23.14
35474,UPI,346.08,33.67
35475,Card,200.52,24.1
35476,Wallet,520.2,24.35
35477,Wallet,133.92,0.0
35478,Card,386.21,9.45
35479,Wallet,231.12,28.18
35480,UPI,285.48,22.14
35481,Wallet,466.92,0.0
35482,Wallet,99.48,30.81
35483,Wallet,315.36,45.36
35484,Wallet,87.48,11.31
35485,Card,70.32,14.73
35486,Wallet,169.2,5.87
35487,Wallet,305.82,0.0
35488,UPI,334.56,13.52
35489,Card,407.88,35.36
35490,Card,372.96,8.18
35491,UPI,183.74,15.75
35492,UPI,172.08,35.45
35493,UPI,145.8,37.87
35494,Card,577.44,18.38
35495,Card,217.62,46.22
35496,UPI,322.7,2.62
35497,UPI,76.8,14.79
35498,Card,70.32,37.7
35499,UPI,266.52,0.0
35500,Card,336.12,38.53
35501,Card,391.82,49.52
35502,Wallet,371.95,31.37
35503,Card,402.84,43.99
35504,Card,218.45,12.35
35505,Card,331.56,19.93
35506,Card,702.72,29.87
35507,Card,46.37,0.32
35508,UPI,132.96,29.54
35509,Card,47.81,31.83
35510,Wallet,254.88,0.0
35511,Wallet,199.92,19.18
35512,Card,478.08,30.86
35513,UPI,180.96,20.01
35514,Wallet,20.88,34.42
35515,UPI,276.48,21.51
35516,UPI,58.56,27.31
35517,UPI,75.74,0.0
35518,UPI,78.48,48.91
35519,Wallet,342.96,21.36
35520,Card,38.59,44.71
35521,UPI,155.23,20.76
35522,Wallet,57.12,49.34
35523,Card,370.22,1.35
35524,Card,602.4,0.0
35525,UPI,267.12,47.21
35526,Card,207.12,32.33
35527,Wallet,183.84,26.99
35528,Wallet,84.42,3.69
35529,Wallet,106.8,24.04
35530,Card,596.88,29.3
35531,Wallet,443.52,46.38
35532,Card,357.12,25.39
35533,Card,229.1,46.53
35534,UPI,122.64,21.49
35535,UPI,49.92,39.7
35536,Card,93.84,0.0
35537,Wallet,189.36,13.15
35538,Card,126.36,31.06
35539,UPI,280.66,9.24
35540,Card,306.24,0.0
35541,Wallet,646.08,48.01
35542,Card,460.44,35.2
35543,Wallet,387.07,49.39
35544,Card,206.1,4.94
35545,UPI,343.44,34.1
35546,UPI,426.42,34.68
35547,Card,225.6,18.99
35548,Wallet,87.36,30.01
35549,Wallet,672.48,27.71
35550,UPI,490.68,44.56
35551,Card,106.2,33.22
35552,Card,369.36,29.02
35553,Card,187.8,47.58
35554,Card,176.88,18.11
35555,Wallet,351.84,28.06
35556,Wallet,147.6,28.89
35557,Card,189.12,13.28
35558,Wallet,384.48,24.48
35559,Card,98.21,36.46
35560,UPI,153.96,15.82
35561,UPI,335.76,45.52
35562,UPI,31.32,0.0
35563,Wallet,608.64,31.68
35564,Card,630.48,28.4
35565,Card,49.68,47.25
35566,Card,256.44,37.59
35567,Card,215.04,0.61
35568,Wallet,160.02,48.55
35569,Wallet,247.08,9.56
35570,UPI,409.44,0.0
35571,Wallet,101.52,0.0
35572,UPI,536.22,41.46
35573,Wallet,274.32,0.0
35574,Card,295.2,46.67
35575,UPI,86.64,15.32
35576,UPI,435.6,24.17
35577,UPI,138.1,32.71
35578,Wallet,260.64,0.0
35579,Wallet,43.02,25.87
35580,Wallet,106.85,19.38
35581,Card,397.15,10.59
35582,UPI,93.6,27.35
35583,UPI,75.48,22.65
35584,Card,82.32,3.82
35585,Card,651.84,23.29
35586,Wallet,599.04,0.0
35587,Wallet,57.48,0.0
35588,Wallet,82.8,20.84
35589,Card,230.52,39.52
35590,UPI,470.64,41.51
35591,UPI,189.94,0.0
35592,Card,305.04,10.43
35593,UPI,166.8,16.24
35594,UPI,719.04,15.03
35595,Card,605.04,21.76
35596,Wallet,332.28,0.0
35597,Card,406.32,26.93
35598,UPI,265.2,12.98
35599,Wallet,328.32,14.84
35600,Card,394.32,0.0
35601,UPI,113.16,19.19
35602,Wallet,186.0,46.81
35603,Card,306.24,12.37
35604,UPI,159.84,49.3
35605,UPI,203.28,23.25
35606,Card,436.5,16.84
35607,UPI,417.24,37.84
35608,UPI,27.0,29.83
35609,UPI,245.16,10.52
35610,Wallet,410.26,34.61
35611,Card,70.56,0.0
35612,Wallet,343.26,4.05
35613,UPI,334.8,4.45
35614,Wallet,334.62,45.5
35615,UPI,363.78,1.27
35616,Card,447.66,39.1
35617,Wallet,314.16,12.58
35618,Wallet,274.92,6.56
35619,UPI,279.36,21.4
35620,Card,703.92,0.0
35621,Wallet,503.28,0.0
35622,Wallet,339.84,0.0
35623,UPI,285.6,42.72
35624,Wallet,99.6,15.04
35625,Wallet,149.28,27.09
35626,Wallet,349.92,21.8
35627,Wallet,332.21,40.08
35628,Card,265.44,29.26
35629,UPI,244.8,33.28
35630,Wallet,718.56,0.0
35631,Wallet,186.72,0.0
35632,UPI,68.83,47.12
35633,Card,135.36,0.54
35634,UPI,172.94,0.0
35635,UPI,382.32,33.99
35636,UPI,365.28,27.98
35637,Card,432.36,23.46
35638,Wallet,153.96,39.12
35639,Wallet,240.48,0.0
35640,Wallet,429.12,4.24
35641,Wallet,591.12,34.69
35642,UPI,108.12,18.89
35643,Wallet,181.87,0.0
35644,Wallet,168.84,0.0
35645,UPI,88.7,29.23
35646,Wallet,393.55,0.0
35647,Card,234.58,25.15
35648,UPI,215.28,2.58
35649,UPI,365.76,45.16
35650,UPI,147.96,12.6
35651,Card,378.72,0.0
35652,Wallet,235.2,46.2
35653,Card,49.92,43.61
35654,Card,290.52,0.0
35655,Card,12.84,31.66
35656,Card,282.24,30.74
35657,UPI,352.2,1.89
35658,Wallet,164.52,0.0
35659,Wallet,254.4,29.88
35660,UPI,217.08,0.0
35661,Wallet,43.92,35.09
35662,UPI,283.5,24.3
35663,Wallet,341.86,45.54
35664,Wallet,400.9,36.15
35665,Wallet,38.28,2.32
35666,UPI,588.0,46.76
35667,UPI,316.94,31.28
35668,Card,344.88,20.77
35669,Wallet,41.18,44.46
35670,UPI,184.2,47.72
35671,UPI,357.12,0.0
35672,Card,500.58,35.0
35673,UPI,251.4,2.69
35674,Card,274.44,35.32
35675,Wallet,609.36,3.66
35676,Card,414.43,42.64
35677,Wallet,140.58,46.09
35678,Wallet,410.4,33.65
35679,UPI,126.9,10.79
35680,Wallet,263.81,0.0
35681,UPI,249.96,35.46
35682,UPI,246.48,0.0
35683,Wallet,540.48,0.0
35684,Card,66.96,28.0
35685,Wallet,71.82,45.62
35686,Wallet,501.12,0.0
35687,UPI,333.6,40.66
35688,Card,717.36,0.0
35689,Card,183.6,0.0
35690,UPI,424.08,47.84
35691,Wallet,481.5,0.0
35692,Wallet,408.24,37.59
35693,Card,336.6,24.75
35694,Card,34.08,43.75
35695,Card,114.84,39.93
35696,Wallet,173.52,0.0
35697,Card,323.64,0.0
35698,UPI,260.93,25.57
35699,Card,316.68,0.0
35700,Wallet,81.72,0.0
35701,Wallet,283.82,40.04
35702,Wallet,295.78,31.16
35703,Wallet,176.4,32.73
35704,UPI,155.52,46.74
35705,Wallet,144.54,13.7
35706,Card,549.12,6.54
35707,UPI,365.76,3.59
35708,Card,112.68,41.47
35709,Wallet,648.24,49.25
35710,Wallet,348.0,0.0
35711,UPI,449.46,8.37
35712,UPI,270.72,12.47
35713,Card,70.85,32.9
35714,Wallet,116.5,0.0
35715,UPI,237.12,45.24
35716,Wallet,136.44,45.83
35717,Wallet,36.0,44.69
35718,Wallet,359.42,39.41
35719,UPI,141.36,17.34
35720,Wallet,529.92,47.78
35721,Wallet,43.92,43.85
35722,UPI,332.28,16.98
35723,Card,178.38,0.0
35724,Card,337.1,0.0
35725,Card,78.0,28.36
35726,UPI,528.84,0.0
35727,Wallet,83.76,21.5
35728,UPI,188.28,10.6
35729,Card,84.24,26.39
35730,Wallet,664.56,15.75
35731,Card,141.7,0.0
35732,UPI,29.28,48.1
35733,Wallet,28.22,0.0
35734,Wallet,290.16,7.93
35735,UPI,144.0,1.68
35736,Card,291.36,0.0
35737,UPI,702.0,0.0
35738,Card,519.12,5.24
35739,Card,293.04,19.12
35740,Wallet,266.64,31.6
35741,Wallet,154.94,0.0
35742,UPI,219.12,12.85
35743,UPI,321.48,11.21
35744,UPI,367.34,35.07
35745,Card,84.96,4.44
35746,Card,214.32,0.0
35747,Wallet,191.4,0.0
35748,Wallet,293.33,40.54
35749,Card,368.28,23.91
35750,Card,412.74,0.0
35751,Wallet,329.16,49.93
35752,Wallet,138.53,0.0
35753,Wallet,220.32,15.16
35754,Card,162.48,0.0
35755,UPI,348.84,0.0
35756,Card,159.12,49.63
35757,UPI,327.96,0.0
35758,UPI,375.12,37.05
35759,Card,314.88,0.0
35760,Wallet,366.84,0.0
35761,Card,345.78,45.25
35762,Card,74.16,44.15
35763,UPI,410.04,32.95
35764,UPI,498.24,30.97
35765,Card,274.46,24.15
35766,Card,151.8,0.0
35767,Wallet,58.32,6.82
35768,Wallet,93.96,28.91
35769,Wallet,135.6,0.0
35770,Card,273.6,2.23
35771,Wallet,164.16,24.6
35772,Card,505.92,37.19
35773,Wallet,409.54,31.05
35774,UPI,184.08,0.0
35775,Wallet,356.88,8.35
35776,UPI,193.8,42.34
35777,Card,123.24,0.0
35778,Wallet,59.28,0.0
35779,UPI,403.06,9.43
35780,Wallet,313.74,0.0
35781,Wallet,251.71,46.79
35782,Card,91.44,32.29
35783,Wallet,705.12,49.5
35784,UPI,16.85,12.8
35785,Wallet,427.68,17.24
35786,UPI,192.0,10.9
35787,Wallet,217.44,45.13
35788,Wallet,473.52,45.94
35789,Wallet,173.88,44.11
35790,UPI,323.52,32.76
35791,Wallet,147.6,1.9
35792,UPI,240.48,16.91
35793,Wallet,102.6,5.51
35794,Card,38.64,26.27
35795,Wallet,316.44,38.16
35796,Wallet,130.18,41.41
35797,UPI,96.48,7.5
35798,UPI,253.44,26.0
35799,Card,337.2,0.0
35800,Card,458.28,0.0
35801,Wallet,32.4,0.0
35802,UPI,95.28,28.58
35803,Wallet,107.28,4.92
35804,Card,297.6,30.47
35805,UPI,284.58,31.71
