driver_id,city,vehicle_type,join_date,rating,experience_years
1663,Bangalore,Bike,2022-12-20,4.99,8
1664,Delhi,Mini,2022-03-24,4.91,4
1665,Delhi,Sedan,2023-12-30,4.76,8
1666,Pune,Mini,2022-04-29,4.19,4
1667,Bangalore,Sedan,2021-07-07,4.48,2
1668,Chennai,SUV,2022-07-06,4.38,9
1669,Chennai,Sedan,2023-07-14,4.43,8
1670,Mumbai,Auto,2021-05-10,4.59,1
1671,Pune,Mini,2022-01-01,4.47,8
1672,Delhi,Auto,2023-01-25,4.52,2
1673,Pune,Mini,2021-08-21,4.33,8
1674,Chennai,Sedan,2021-05-07,4.8,5
1675,Mumbai,SUV,2021-09-07,4.21,10
1676,Bangalore,Sedan,2023-08-20,4.87,0
1677,Pune,Bike,2021-08-12,3.86,0
1678,Delhi,SUV,2023-11-25,4.98,0
1679,Hyderabad,Mini,2021-11-03,4.88,2
1680,Chennai,Bike,2022-10-15,3.81,9
1681,Mumbai,Auto,2023-10-02,3.89,8
1682,Hyderabad,Auto,2023-11-15,4.51,9
1683,Kolkata,Mini,2022-01-30,4.77,4
1684,Hyderabad,Mini,2021-11-22,4.26,2
1685,Hyderabad,SUV,2023-07-04,4.26,0
1686,Hyderabad,Auto,2022-08-09,4.9,6
1687,Chennai,Bike,2023-05-18,4.41,3
1688,Bangalore,Mini,2023-04-15,4.18,4
1689,Hyderabad,Bike,2021-10-23,4.3,0
1690,Hyderabad,SUV,2022-03-25,3.86,4
1691,Hyderabad,Bike,2023-12-28,4.93,9
1692,Pune,SUV,2021-06-01,4.51,7
1693,Mumbai,Bike,2022-05-31,3.9,6
1694,Mumbai,Mini,2023-08-07,4.95,8
1695,Delhi,Bike,2022-09-08,4.13,10
1696,Chennai,Auto,2023-11-21,4.69,1
1697,Delhi,Auto,2022-12-18,4.97,2
1698,Chennai,Mini,2022-02-04,4.04,2
1699,Mumbai,SUV,2023-08-03,4.56,1
1700,Chennai,Sedan,2023-06-26,4.89,4
1701,Pune,Auto,2022-04-21,4.51,9
1702,Mumbai,Bike,2023-11-09,4.93,2
1703,Bangalore,Bike,2022-07-26,4.73,7
1704,Kolkata,Auto,2023-08-11,4.11,4
1705,Chennai,Sedan,2022-11-25,4.38,10
1706,Pune,Mini,2021-10-29,4.0,6
1707,Kolkata,SUV,2022-06-18,4.93,0
1708,Kolkata,Auto,2022-07-06,4.99,6
1709,Pune,Bike,2021-09-06,4.77,5
1710,Delhi,Auto,2023-04-07,4.45,9
1711,Pune,Sedan,2023-10-12,4.53,8
1712,Mumbai,Mini,2022-06-19,4.49,1
1713,Pune,Bike,2022-05-01,4.38,0
1714,Mumbai,Bike,2022-03-07,4.95,5
1715,Mumbai,SUV,2022-04-22,4.67,7
1716,Kolkata,Sedan,2023-12-24,4.16,4
1717,Chennai,Mini,2023-05-17,4.97,10
1718,Pune,Auto,2021-12-10,3.9,7
1719,Chennai,Auto,2022-02-09,4.47,9
1720,Bangalore,Mini,2023-09-05,4.24,5
1721,Chennai,Mini,2022-11-07,4.57,10
1722,Chennai,Auto,2022-02-16,3.82,4
1723,Hyderabad,Mini,2023-04-02,4.9,2
1724,Chennai,Mini,2022-07-15,4.5,5
1725,Chennai,Mini,2023-08-07,4.0,10
1726,Delhi,Mini,2022-05-21,4.97,0
1727,Chennai,SUV,2021-10-19,3.81,2
1728,Chennai,Mini,2022-02-21,4.44,4
1729,Delhi,SUV,2023-05-08,4.48,3
1730,Hyderabad,SUV,2021-12-24,3.85,7
1731,Delhi,Mini,2023-08-17,4.1,4
1732,Hyderabad,Auto,2021-11-14,4.03,7
1733,Pune,Mini,2022-07-19,4.18,9
1734,Mumbai,Mini,2023-05-22,3.81,9
1735,Pune,SUV,2022-02-23,4.39,8
1736,Bangalore,Auto,2021-12-28,4.94,7
1737,Delhi,Mini,2021-04-23,4.74,2
1738,Bangalore,SUV,2021-11-01,4.94,7
1739,Bangalore,Bike,2022-10-31,4.71,0
1740,Chennai,Sedan,2021-11-19,4.49,4
1741,Pune,Bike,2022-10-12,3.94,6
1742,Bangalore,Auto,2023-03-06,4.66,7
1743,Mumbai,Mini,2023-12-23,3.88,5
1744,Chennai,Bike,2023-10-26,4.71,1
1745,Hyderabad,Mini,2022-10-07,4.36,8
1746,Hyderabad,Bike,2021-08-27,4.58,3
1747,Bangalore,SUV,2021-09-13,4.94,7
1748,Hyderabad,Auto,2022-12-10,4.27,0
1749,Pune,Bike,2021-07-05,3.9,9
1750,Hyderabad,Auto,2021-06-25,4.72,3
1751,Kolkata,Auto,2022-11-30,4.25,7
1752,Hyderabad,Auto,2022-07-14,3.84,7
1753,Mumbai,Auto,2023-10-31,4.74,1
1754,Kolkata,Sedan,2022-02-10,4.7,8
1755,Pune,Sedan,2021-04-28,4.43,3
1756,Chennai,Auto,2023-04-22,4.08,6
1757,Pune,Mini,2023-02-22,4.44,4
1758,Kolkata,SUV,2021-06-24,3.89,7
1759,Bangalore,SUV,2023-11-25,4.75,3
1760,Mumbai,Sedan,2021-07-12,4.75,4
1761,Kolkata,Sedan,2021-07-19,3.85,0
1762,Pune,Mini,2022-04-07,4.42,2
1763,Bangalore,Bike,2023-04-03,4.72,10
1764,Kolkata,Auto,2023-10-12,4.94,7
1765,Delhi,Bike,2021-12-26,4.89,3
1766,Mumbai,Bike,2021-09-18,4.24,1
1767,Pune,Sedan,2021-10-19,4.71,1
1768,Bangalore,Sedan,2021-10-25,4.71,1
1769,Hyderabad,Sedan,2023-12-23,4.12,2
1770,Kolkata,Auto,2022-11-16,3.93,2
1771,Delhi,SUV,2023-04-09,3.97,2
1772,Chennai,Mini,2023-04-13,4.84,9
1773,Bangalore,Bike,2021-05-24,4.96,5
1774,Pune,Mini,2023-04-30,3.91,2
1775,Mumbai,SUV,2023-02-16,4.38,2
1776,Hyderabad,Bike,2021-12-23,4.63,6
1777,Bangalore,Mini,2021-04-14,4.69,3
1778,Mumbai,Auto,2023-08-28,4.57,0
1779,Hyderabad,Auto,2022-04-04,4.33,4
1780,Kolkata,Bike,2023-10-30,4.53,4
1781,Delhi,SUV,2023-07-09,4.23,2
1782,Bangalore,Auto,2023-11-25,4.08,0
1783,Mumbai,Sedan,2022-03-20,4.86,3
1784,Bangalore,Bike,2023-11-01,4.9,7
1785,Delhi,Sedan,2022-06-25,4.39,4
1786,Bangalore,Sedan,2021-12-03,4.64,3
1787,Chennai,Mini,2021-12-11,4.31,5
1788,Chennai,Sedan,2023-08-05,4.38,10
1789,Bangalore,SUV,2022-02-13,4.52,8
1790,Kolkata,Mini,2023-04-28,4.67,1
1791,Pune,Bike,2022-04-05,4.34,3
1792,Kolkata,Sedan,2022-09-11,4.29,6
1793,Bangalore,SUV,2023-07-16,4.05,7
1794,Delhi,Mini,2022-08-16,4.18,4
1795,Mumbai,Mini,2023-04-06,4.05,6
1796,Hyderabad,Bike,2021-06-10,4.43,6
1797,Kolkata,Mini,2023-11-17,4.41,9
1798,Mumbai,Bike,2023-04-16,4.47,1
1799,Bangalore,SUV,2021-07-28,4.31,8
1800,Delhi,Sedan,2022-09-18,4.45,9
1801,Bangalore,Sedan,2023-03-04,3.9,9
1802,Mumbai,Auto,2022-02-16,4.14,3
1803,Mumbai,Sedan,2022-01-02,4.85,5
1804,Chennai,Bike,2023-02-04,4.57,10
1805,Mumbai,Bike,2021-04-06,4.53,8
1806,Pune,SUV,2021-10-30,4.02,5
1807,Delhi,Sedan,2022-12-10,4.54,7
1808,Chennai,Sedan,2023-05-13,4.71,7
1809,Pune,SUV,2022-07-08,4.98,0
1810,Mumbai,SUV,2021-05-22,4.92,2
1811,Delhi,Bike,2023-07-09,4.12,1
1812,Chennai,Auto,2023-09-22,4.89,3
1813,Mumbai,Mini,2023-03-30,4.86,4
1814,Bangalore,Bike,2022-03-25,4.81,2
1815,Mumbai,Bike,2021-11-17,4.82,1
1816,Delhi,Mini,2021-04-23,4.5,6
1817,Kolkata,Sedan,2021-06-04,4.83,5
1818,Mumbai,Bike,2022-11-07,4.05,3
1819,Bangalore,Auto,2021-12-31,3.85,9
1820,Kolkata,Sedan,2023-05-25,4.9,3
1821,Pune,Mini,2023-05-27,4.51,5
1822,Hyderabad,SUV,2022-09-01,4.52,7
1823,Chennai,Sedan,2021-10-23,4.66,6
1824,Delhi,Sedan,2023-09-19,4.8,6
1825,Mumbai,Mini,2022-12-29,4.63,2
1826,Chennai,Bike,2023-02-17,3.81,9
1827,Pune,Bike,2022-11-08,3.82,4
1828,Pune,Bike,2023-10-07,4.76,3
1829,Hyderabad,Auto,2022-11-05,3.84,6
1830,Hyderabad,Bike,2021-09-05,3.81,2
1831,Mumbai,Bike,2021-11-17,3.91,7
1832,Bangalore,Bike,2023-03-28,4.61,8
1833,Pune,SUV,2022-03-11,4.09,7
1834,Delhi,Bike,2022-09-19,3.87,1
1835,Mumbai,Sedan,2021-12-16,3.86,3
1836,Chennai,SUV,2023-12-26,4.2,7
1837,Hyderabad,Bike,2023-05-17,4.27,2
1838,Bangalore,Mini,2021-08-26,4.24,1
1839,Bangalore,Bike,2022-05-18,4.07,2
1840,Chennai,Auto,2023-07-19,4.31,5
1841,Pune,SUV,2023-11-19,3.83,7
1842,Kolkata,Bike,2022-03-23,4.78,5
1843,Pune,Mini,2022-10-31,4.52,0
1844,Bangalore,Sedan,2023-03-20,4.77,8
1845,Hyderabad,Bike,2023-03-26,4.11,3
1846,Mumbai,Auto,2023-01-04,3.82,4
1847,Chennai,Mini,2021-08-04,4.65,1
1848,Pune,Auto,2023-02-12,4.69,4
1849,Kolkata,Sedan,2023-05-20,4.2,8
1850,Bangalore,SUV,2021-12-21,4.71,6
1851,Hyderabad,Mini,2022-04-07,4.12,3
1852,Delhi,Sedan,2023-12-02,4.42,1
1853,Hyderabad,Mini,2023-10-14,4.2,6
1854,Chennai,SUV,2023-09-13,4.2,2
1855,Bangalore,Mini,2023-12-09,3.84,8
1856,Kolkata,Mini,2023-06-13,4.22,7
1857,Kolkata,SUV,2022-10-23,3.96,5
1858,Mumbai,Auto,2023-02-22,4.73,2
1859,Bangalore,Sedan,2023-10-19,3.84,7
1860,Pune,Bike,2022-09-02,4.85,4
1861,Pune,Auto,2023-06-07,4.54,5
1862,Chennai,Sedan,2021-09-04,4.68,4
1863,Hyderabad,Mini,2022-10-06,3.8,4
1864,Hyderabad,Sedan,2022-08-08,4.12,4
1865,Bangalore,Auto,2022-03-05,3.9,8
1866,Hyderabad,Sedan,2021-10-23,4.42,3
1867,Delhi,Sedan,2022-10-21,4.99,10
1868,Bangalore,Auto,2022-06-05,4.56,7
1869,Bangalore,Bike,2022-02-23,4.18,1
1870,Chennai,Bike,2022-09-02,4.74,5
1871,Chennai,Auto,2022-08-27,3.99,8
1872,Hyderabad,Bike,2023-06-18,4.04,1
1873,Delhi,Bike,2023-02-20,4.61,0
1874,Pune,Sedan,2023-08-20,4.59,3
1875,Bangalore,Bike,2022-01-28,4.93,6
1876,Hyderabad,Mini,2023-07-01,4.27,9
1877,Delhi,Auto,2023-01-13,4.68,4
1878,Pune,Auto,2023-08-25,3.97,7
1879,Chennai,Mini,2023-04-12,4.76,0
1880,Delhi,Sedan,2022-07-19,4.61,0
1881,Bangalore,SUV,2022-08-24,4.81,8
1882,Mumbai,Sedan,2021-11-28,4.71,3
1883,Kolkata,Bike,2023-10-16,4.32,1
1884,Kolkata,Auto,2022-01-03,4.15,0
1885,Delhi,Sedan,2021-11-14,3.87,6
1886,Pune,Auto,2023-12-24,4.36,1
1887,Kolkata,Sedan,2023-01-08,4.66,8
1888,Pune,SUV,2023-03-24,4.37,5
1889,Kolkata,Auto,2021-10-14,4.43,1
1890,Mumbai,SUV,2021-10-04,4.05,9
1891,Chennai,Auto,2022-04-23,4.41,6
1892,Bangalore,Mini,2023-05-15,4.02,1
1893,Delhi,Mini,2023-05-13,4.42,6
1894,Hyderabad,SUV,2023-07-05,4.79,0
1895,Kolkata,SUV,2023-05-07,4.19,0
1896,Bangalore,Mini,2021-07-05,4.77,8
1897,Chennai,Bike,2022-12-07,3.93,1
1898,Chennai,Auto,2022-11-12,3.98,0
1899,Mumbai,Mini,2023-12-31,4.62,2
1900,Pune,SUV,2023-09-17,4.59,10
1901,Pune,Auto,2021-06-12,4.89,6
1902,Chennai,Bike,2022-01-20,4.39,3
1903,Delhi,Mini,2023-09-08,4.3,6
1904,Bangalore,Auto,2023-10-20,3.85,2
1905,Bangalore,Bike,2023-09-08,3.99,9
1906,Chennai,SUV,2022-05-05,4.78,9
1907,Kolkata,Mini,2023-04-21,4.62,1
1908,Hyderabad,Bike,2021-06-08,4.59,5
1909,Delhi,Auto,2023-08-25,3.95,8
1910,Kolkata,Mini,2022-03-06,3.91,5
1911,Kolkata,Auto,2022-03-23,4.35,6
1912,Chennai,Mini,2023-01-01,4.77,2
1913,Bangalore,Auto,2021-05-05,4.71,4
1914,Bangalore,Mini,2023-07-17,4.63,7
1915,Pune,Mini,2023-01-01,4.37,2
1916,Kolkata,SUV,2023-02-28,4.01,8
1917,Hyderabad,Bike,2022-04-04,4.43,7
1918,Delhi,SUV,2023-01-31,4.47,2
1919,Mumbai,Sedan,2022-07-21,3.85,6
1920,Bangalore,Mini,2023-08-19,4.45,2
1921,Bangalore,Auto,2023-08-01,3.9,7
1922,Mumbai,SUV,2023-08-20,4.08,8
1923,Pune,Mini,2022-07-22,4.63,6
1924,Chennai,Bike,2023-10-03,4.42,2
1925,Delhi,Sedan,2021-07-12,4.76,5
1926,Mumbai,SUV,2022-04-18,4.14,6
1927,Hyderabad,SUV,2021-07-01,4.81,2
1928,Mumbai,Mini,2023-02-01,4.2,10
1929,Pune,Sedan,2023-07-30,4.96,5
1930,Delhi,Auto,2022-05-09,4.47,1
1931,Chennai,Sedan,2022-05-18,4.0,9
1932,Bangalore,Bike,2022-07-27,4.21,10
1933,Chennai,Auto,2021-06-12,4.47,8
1934,Kolkata,Sedan,2023-03-12,4.49,7
1935,Kolkata,Auto,2023-01-09,4.43,7
1936,Hyderabad,Mini,2023-05-23,4.48,2
1937,Chennai,Sedan,2022-08-14,4.32,1
1938,Chennai,Auto,2023-08-29,3.92,7
1939,Kolkata,Bike,2022-12-02,4.81,10
1940,Pune,Sedan,2022-01-21,4.24,0
1941,Bangalore,SUV,2021-07-05,4.9,0
1942,Kolkata,SUV,2021-06-16,4.34,2
1943,Pune,Mini,2021-06-17,3.85,1
1944,Hyderabad,Sedan,2023-12-20,4.68,6
1945,Kolkata,Mini,2023-03-27,4.59,0
1946,Hyderabad,Bike,2022-12-31,4.92,2
1947,Mumbai,Bike,2021-08-05,4.43,3
1948,Pune,Mini,2023-07-29,4.7,5
1949,Pune,Bike,2021-07-10,4.57,9
1950,Bangalore,Auto,2023-11-06,4.42,5
1951,Delhi,Mini,2022-02-12,4.3,0
1952,Kolkata,Auto,2021-05-06,3.98,0
1953,Kolkata,Auto,2021-08-12,3.83,0
1954,Delhi,Bike,2022-01-12,4.46,10
1955,Chennai,Mini,2023-01-20,4.7,2
1956,Kolkata,Mini,2023-05-08,4.71,9
1957,Delhi,Sedan,2022-07-12,4.92,6
1958,Delhi,SUV,2021-11-14,4.51,10
1959,Mumbai,SUV,2022-10-31,4.53,7
1960,Chennai,Auto,2022-03-29,4.66,6
1961,Bangalore,Sedan,2023-01-18,4.33,6
1962,Mumbai,Bike,2021-11-28,4.6,10
1963,Pune,Mini,2023-11-29,4.85,9
1964,Chennai,SUV,2021-07-24,3.86,1
1965,Kolkata,Auto,2022-10-26,4.23,7
1966,Mumbai,Mini,2023-01-06,4.27,0
1967,Bangalore,Auto,2023-08-11,3.82,9
1968,Bangalore,SUV,2021-11-19,4.57,0
1969,Chennai,Mini,2023-04-30,4.17,9
1970,Chennai,Bike,2022-05-20,4.67,5
1971,Kolkata,Mini,2021-12-17,3.8,7
1972,Bangalore,SUV,2022-09-16,4.23,3
1973,Bangalore,Mini,2021-05-06,4.11,2
1974,Kolkata,Auto,2023-02-14,4.67,5
1975,Pune,Bike,2021-10-18,4.03,5
1976,Delhi,Sedan,2023-09-10,4.74,4
1977,Mumbai,SUV,2023-12-25,4.52,3
1978,Chennai,Sedan,2022-06-11,4.22,9
1979,Pune,Sedan,2021-10-11,4.92,0
1980,Chennai,Sedan,2022-11-25,4.31,4
1981,Mumbai,Sedan,2023-06-14,4.34,8
1982,Bangalore,Bike,2022-08-22,3.98,8
1983,Chennai,Auto,2022-10-09,4.84,2
1984,Kolkata,Bike,2021-11-11,4.46,8
1985,Hyderabad,Sedan,2023-10-21,4.88,4
1986,Bangalore,SUV,2023-01-26,4.15,8
1987,Kolkata,SUV,2021-12-08,3.94,6
1988,Mumbai,Sedan,2022-12-10,4.09,4
1989,Kolkata,Sedan,2022-01-14,4.15,2
1990,Mumbai,SUV,2021-09-28,4.52,4
1991,Mumbai,Mini,2023-06-14,4.85,0
1992,Pune,Sedan,2022-02-10,3.86,7
1993,Chennai,Bike,2023-09-13,3.98,0
1994,Delhi,Auto,2021-11-10,4.14,2
1995,Mumbai,SUV,2022-12-25,4.96,6
1996,Pune,Auto,2023-10-09,4.8,3
1997,Pune,Sedan,2021-08-15,4.01,9
1998,Mumbai,SUV,2022-06-07,4.54,9
1999,Kolkata,Auto,2022-04-23,3.99,4
2000,Mumbai,Bike,2021-08-11,4.78,8
2001,Delhi,Sedan,2021-08-20,4.83,10
2002,Delhi,Bike,2022-04-20,4.62,2
2003,Kolkata,Mini,2021-10-09,4.74,9
2004,Mumbai,Bike,2021-10-11,4.57,10
2005,Delhi,Auto,2021-07-15,4.82,9
2006,Mumbai,Sedan,2022-01-23,4.07,4
2007,Delhi,Mini,2023-01-22,4.02,1
2008,Bangalore,Mini,2023-12-13,4.45,9
2009,Mumbai,Bike,2021-07-27,4.53,3
2010,Mumbai,Auto,2023-08-29,3.86,10
2011,Delhi,Sedan,2023-01-01,3.82,4
2012,Chennai,Bike,2023-04-15,4.44,4
2013,Kolkata,Bike,2023-02-22,4.65,3
2014,Chennai,Bike,2022-07-28,4.4,5
2015,Bangalore,Bike,2022-12-30,4.2,10
2016,Kolkata,Mini,2021-10-26,4.6,5
2017,Hyderabad,Mini,2022-06-10,4.12,2
2018,Bangalore,Sedan,2022-11-17,4.24,7
2019,Kolkata,Auto,2023-07-17,3.91,10
2020,Bangalore,Bike,2023-04-21,4.53,10
2021,Delhi,SUV,2022-10-13,4.42,4
2022,Delhi,Mini,2022-06-30,4.83,7
2023,Bangalore,Auto,2021-11-19,4.64,4
2024,Kolkata,Bike,2022-06-14,4.43,0
2025,Delhi,Sedan,2021-04-18,3.96,10
2026,Delhi,Auto,2023-05-11,4.54,6
2027,Pune,Auto,2023-10-09,4.9,0
2028,Mumbai,Sedan,2023-08-20,4.54,6
2029,Bangalore,Sedan,2021-08-16,4.05,9
2030,Bangalore,SUV,2021-12-11,3.84,8
2031,Chennai,Bike,2021-11-28,4.69,7
2032,Bangalore,Bike,2023-04-06,4.68,7
2033,Kolkata,Sedan,2023-11-20,3.99,3
2034,Mumbai,SUV,2021-07-03,4.77,9
2035,Hyderabad,Sedan,2023-03-05,4.32,9
2036,Mumbai,SUV,2022-07-25,4.8,7
2037,Pune,Auto,2022-07-27,4.22,10
2038,Bangalore,Auto,2021-11-05,4.13,1
2039,Hyderabad,Sedan,2021-04-16,4.71,0
2040,Hyderabad,Bike,2023-04-25,4.0,1
2041,Delhi,Bike,2022-04-24,4.22,1
2042,Hyderabad,Bike,2023-07-27,4.52,1
2043,Pune,SUV,2023-11-01,4.71,4
2044,Bangalore,Sedan,2021-10-19,4.18,2
2045,Chennai,SUV,2023-02-24,4.47,6
2046,Delhi,Auto,2023-01-04,4.14,0
2047,Mumbai,Sedan,2023-02-22,4.85,2
2048,Chennai,Auto,2023-01-10,4.48,6
2049,Mumbai,Bike,2022-05-05,4.04,2
2050,Chennai,Bike,2023-03-15,4.24,4
2051,Pune,SUV,2022-09-24,4.2,8
2052,Chennai,SUV,2023-10-21,4.18,0
2053,Delhi,Bike,2023-09-06,4.43,8
2054,Delhi,Bike,2022-05-21,4.94,6
2055,Delhi,Mini,2021-06-20,4.39,1
2056,Hyderabad,Mini,2021-08-18,4.1,8
2057,Chennai,SUV,2023-05-02,4.13,9
2058,Chennai,Auto,2022-02-01,4.55,3
2059,Hyderabad,Sedan,2023-09-27,4.58,1
2060,Hyderabad,Auto,2022-05-30,3.81,4
2061,Mumbai,Bike,2022-03-16,3.91,0
2062,Pune,Mini,2021-09-18,4.61,9
2063,Pune,SUV,2022-08-05,3.81,5
2064,Hyderabad,SUV,2022-11-06,4.88,8
2065,Bangalore,SUV,2021-04-30,4.86,4
2066,Chennai,SUV,2021-08-21,3.87,9
2067,Mumbai,SUV,2022-11-28,4.17,0
2068,Delhi,Bike,2023-03-30,4.78,6
2069,Delhi,Auto,2021-12-29,4.13,0
2070,Hyderabad,Sedan,2023-08-29,4.1,1
2071,Pune,Auto,2023-05-11,4.06,7
2072,Hyderabad,Bike,2023-06-17,4.39,9
2073,Bangalore,Mini,2022-06-21,4.57,9
2074,Pune,Auto,2022-04-23,4.25,7
2075,Chennai,Mini,2023-02-20,4.43,3
2076,Kolkata,Auto,2023-08-31,4.12,1
2077,Kolkata,Mini,2022-08-10,4.54,1
2078,Chennai,Sedan,2021-10-04,4.15,8
2079,Chennai,SUV,2021-08-07,4.81,7
2080,Mumbai,Mini,2022-03-18,4.32,4
2081,Mumbai,Bike,2021-12-16,3.94,4
2082,Pune,Bike,2021-06-23,4.04,7
2083,Pune,Mini,2023-11-11,4.36,2
2084,Delhi,Bike,2022-11-22,4.84,3
2085,Bangalore,Sedan,2023-10-24,4.35,6
2086,Bangalore,Sedan,2023-10-04,4.15,3
2087,Bangalore,Bike,2023-01-08,4.96,6
2088,Kolkata,SUV,2023-04-13,4.09,0
2089,Mumbai,Sedan,2021-05-04,4.76,10
2090,Chennai,Mini,2023-03-18,4.86,9
2091,Kolkata,Sedan,2021-12-10,4.33,2
2092,Chennai,Auto,2023-02-19,4.15,7
2093,Kolkata,Bike,2021-07-28,3.9,9
2094,Hyderabad,SUV,2023-07-10,3.92,0
2095,Delhi,Sedan,2021-10-20,4.54,7
2096,Bangalore,Auto,2021-10-10,4.41,0
2097,Hyderabad,SUV,2022-11-28,3.84,6
2098,Kolkata,Sedan,2023-05-01,4.14,0
2099,Bangalore,SUV,2023-04-13,4.93,9
2100,Chennai,SUV,2022-10-18,4.4,7
2101,Kolkata,Bike,2022-03-11,4.86,5
2102,Hyderabad,Bike,2022-10-07,4.29,10
2103,Mumbai,Bike,2023-12-26,4.01,10
2104,Mumbai,Bike,2022-06-18,3.97,3
2105,Kolkata,SUV,2023-10-23,4.78,0
2106,Pune,SUV,2023-12-17,4.96,10
2107,Chennai,Auto,2022-12-24,4.06,3
2108,Bangalore,SUV,2022-11-18,4.68,7
2109,Delhi,SUV,2023-12-20,3.95,6
2110,Chennai,Auto,2023-06-27,4.26,9
2111,Bangalore,Sedan,2021-12-19,4.35,9
2112,Kolkata,Sedan,2022-05-24,3.88,10
2113,Kolkata,Sedan,2021-07-30,4.42,5
2114,Bangalore,SUV,2022-09-28,4.97,5
2115,Pune,SUV,2023-07-18,4.96,10
2116,Bangalore,Bike,2023-07-23,4.87,3
2117,Delhi,Sedan,2021-08-01,4.36,0
2118,Pune,Auto,2022-02-24,4.0,7
2119,Delhi,Mini,2021-07-14,4.21,7
2120,Hyderabad,Sedan,2022-05-16,3.98,9
2121,Kolkata,SUV,2022-07-23,4.4,2
2122,Hyderabad,SUV,2023-01-20,4.83,3
2123,Chennai,Sedan,2021-09-27,4.16,8
2124,Hyderabad,Auto,2022-02-24,4.5,8
2125,Chennai,Bike,2023-03-24,4.24,3
2126,Delhi,SUV,2022-08-21,4.25,3
2127,Delhi,Bike,2022-05-30,4.9,4
2128,Mumbai,Auto,2021-09-26,4.64,6
2129,Hyderabad,Auto,2023-11-16,4.57,7
2130,Bangalore,Bike,2023-10-12,4.27,3
2131,Pune,Bike,2022-03-09,4.73,4
2132,Mumbai,Bike,2022-05-01,4.71,2
2133,Pune,SUV,2021-05-02,4.55,7
2134,Delhi,SUV,2023-06-13,4.07,0
2135,Mumbai,Mini,2023-03-19,4.39,4
2136,Mumbai,Sedan,2021-12-06,4.94,2
2137,Hyderabad,Mini,2023-05-14,4.0,9
2138,Kolkata,SUV,2023-06-13,4.03,10
2139,Hyderabad,Mini,2023-02-02,4.69,4
2140,Bangalore,Mini,2021-06-26,4.8,2
2141,Chennai,Sedan,2023-01-06,4.86,2
2142,Hyderabad,Sedan,2023-05-18,4.02,4
2143,Delhi,SUV,2021-05-24,4.06,5
2144,Mumbai,Auto,2023-06-02,4.54,5
2145,Pune,Mini,2023-09-19,4.27,8
2146,Pune,Sedan,2022-09-04,4.63,3
2147,Bangalore,Bike,2022-04-10,4.09,10
2148,Bangalore,Mini,2022-07-16,4.05,6
2149,Bangalore,SUV,2022-11-25,4.97,1
2150,Chennai,Auto,2022-04-17,4.01,0
2151,Hyderabad,Sedan,2022-04-23,4.34,10
2152,Mumbai,Sedan,2023-07-01,4.0,10
2153,Pune,Mini,2022-10-18,4.34,8
2154,Delhi,Mini,2023-04-13,4.35,8
2155,Mumbai,SUV,2023-01-05,4.88,8
2156,Hyderabad,Bike,2022-03-01,3.85,10
2157,Delhi,Sedan,2022-09-11,4.58,5
2158,Delhi,SUV,2021-09-11,4.88,4
2159,Chennai,Bike,2022-11-23,4.19,6
2160,Bangalore,Auto,2023-02-07,4.49,0
2161,Mumbai,Bike,2023-01-05,4.31,6
2162,Chennai,SUV,2021-07-29,4.45,10
2163,Hyderabad,Auto,2021-06-11,4.43,10
2164,Delhi,Sedan,2023-08-13,4.2,10
2165,Kolkata,SUV,2021-10-07,4.51,10
2166,Kolkata,SUV,2021-12-31,4.89,3
2167,Kolkata,Bike,2023-05-31,4.81,9
2168,Pune,Auto,2022-03-10,3.94,5
2169,Delhi,Bike,2023-07-03,4.59,5
2170,Mumbai,Sedan,2021-06-14,4.75,10
2171,Delhi,Auto,2023-01-04,4.92,3
2172,Pune,Mini,2023-10-24,4.25,7
2173,Pune,SUV,2023-03-08,4.8,8
2174,Hyderabad,Mini,2023-10-24,4.62,4
2175,Kolkata,Sedan,2021-09-07,4.91,4
2176,Delhi,Bike,2021-11-30,4.15,3
2177,Hyderabad,Bike,2023-01-27,4.09,1
2178,Bangalore,Sedan,2023-10-22,4.02,9
2179,Kolkata,Mini,2021-10-01,4.7,1
2180,Kolkata,SUV,2023-08-02,3.83,9
2181,Kolkata,SUV,2023-03-25,4.04,5
2182,Kolkata,Mini,2022-02-08,4.05,0
2183,Mumbai,SUV,2022-03-07,4.17,7
2184,Pune,Bike,2023-03-15,4.92,1
2185,Bangalore,Mini,2023-10-03,4.35,5
2186,Delhi,Auto,2021-09-22,4.51,10
2187,Bangalore,Sedan,2023-10-27,4.12,6
2188,Hyderabad,Sedan,2023-12-16,4.86,0
2189,Pune,Auto,2021-08-13,3.91,4
2190,Kolkata,Mini,2022-10-14,4.04,0
2191,Chennai,Auto,2022-08-21,4.69,2
2192,Kolkata,SUV,2022-05-11,4.86,5
2193,Mumbai,Mini,2023-08-05,4.34,2
2194,Chennai,Auto,2021-06-07,3.92,8
2195,Pune,Sedan,2022-06-17,4.56,5
2196,Kolkata,Mini,2021-05-08,4.48,8
2197,Mumbai,Auto,2023-04-10,4.46,2
2198,Kolkata,SUV,2021-05-04,4.46,7
2199,Hyderabad,SUV,2023-01-23,4.65,9
2200,Pune,Mini,2023-12-17,4.73,6
2201,Kolkata,Auto,2022-04-25,3.86,2
2202,Chennai,Auto,2022-07-05,4.21,8
2203,Hyderabad,Sedan,2022-09-27,4.73,6
2204,Hyderabad,Sedan,2021-04-14,4.06,1
